"id","text"
"999455","Move the camera over the large rocks using ##ICON::menu_navigation::controller_left_stick_move## ."
"999456","Rotate the camera around the rocks"
"999457","Tilt ##ICON::menu_navigation::controller_right_stick_move## left or right to rotate the camera."
"999458","Zoom in to look at the camp"
"999459","Tilt ##ICON::menu_navigation::controller_right_stick_move## up and down to zoom in and out."
"999460","Reset the camera"
"999461","Press ##ICON::menu_navigation::controller_right_stick## to reset the camera."
"999462","If the camera is too fast or slow, you can customize it in the settings."
"999463","Would you like to change the camera settings?"
"999464","Yes"
"999465","No"
"999466","Find Your Spearmen"
"999467","Select Guillaume"
"999468","Move the camera to Guillaume, then press ##ICON::menu_navigation::controller_a## to select him."
"999469","Move Guillaume"
"999470","Move the camera to the marker, then press ##ICON::menu_navigation::controller_a## to move Guillaume."
"999471","Follow the Markers"
"999472","Units reveal hidden areas within the Fog of War based on their sight range."
"999473","Organize the Spearmen"
"999474","Select all the Spearmen"
"999475","Double press ##ICON::menu_navigation::controller_a## over a Spearman to select all of them on screen."
"999476","March the Spearmen to the marker"
"999477","Move the camera to the marker and press ##ICON::menu_navigation::controller_a##."
"999478","Create a control group for the Spearmen"
"999479","With the Spearmen selected, press ##ICON::menu_navigation::left_trigger##+##ICON::menu_navigation::right_trigger## to open the control group menu."
"999480","Highlight a banner with ##ICON::menu_navigation::controller_left_stick_move##, then press ##ICON::menu_navigation::controller_a## to add the selected units."
"999481","Press ##ICON::menu_navigation::controller_b## to close the menu."
"999482","You can see your control groups in the top right of the screen. Press ##ICON::menu_navigation::controller_b## to clear your selection of Spearmen."
"999483","Command your force"
"999484","Select Guillaume and all your Spearmen"
"999485","Hold ##ICON::menu_navigation::controller_a## to create a marquee. This allows the selection of multiple units."
"999486","The marquee selects any unit it touches. Hold ##ICON::menu_navigation::controller_a## and tilt ##ICON::menu_navigation::controller_left_stick_move## to move the marquee."
"999487","Continue searching"
"999488","If you lose your selected units, you can find them by clicking ##ICON::menu_navigation::controller_left_stick##."
"999489","Press ##ICON::menu_navigation::controller_menu_1## to snap to the recent alert locations."
"999490","Destroy the enemy Palisade"
"999491","With the Spearmen selected, move the camera to the palisade and press ##ICON::menu_navigation::controller_a##."
"999492","The central cursor changes to show the commands that can be issued."
"999493","Defeat the enemy Horseman using Attack Move"
"999494","With the Spearmen selected, move the camera close to the enemy Horseman and press ##ICON::menu_navigation::controller_x## to Attack Move."
"999495","Your Spearmen have a distinct advantage against enemy Horsemen. This type of unit matchup will be key moving forward."
"999496","Attack Move commands your units to attack any enemy they encounter as they move."
"999497","Follow the markers"
"999498","Follow the markers"
"999499","Command your Horsemen"
"999500","Defeat the enemy Archers"
"999501","With the Horsemen selected, move the camera close to the enemy Archers and press ##ICON::menu_navigation::controller_x## to Attack Move."
"999502","Your Horsemen have a strong advantage against Archers. Using such unit matchups is key in winning any battle."
"999503","Locate your Archers"
"999504","Follow the markers and find your Archers"
"999505","Hold ##ICON::menu_navigation::left_trigger## and use ##ICON::menu_navigation::controller_a## or ##ICON::menu_navigation::controller_b## to add or subtract from a selection of units."
"999506","Command your Archers"
"999507","Ready your Archers for an ambush"
"999508","Position your Archers"
"999509","Defeat the enemy Spearmen"
"999510","Ranged units have their range increased on higher terrain."
"999511","Rendezvous with King Henri"
"999512","Select the entire army"
"999513","Press ##ICON::menu_navigation::controller_dpad_left## to select a single military unit or hold ##ICON::menu_navigation::controller_dpad_left## to select them all."
"999514","Find King Henri"
"999515","Follow the markers"
"999516","Defeat Gui de Bourgogne"
"999517","Use what you have learned to defeat the enemy army."
"999518","Break Gui's Cavalry with your Spearmen"
"999519","Break Gui's Archers with your Horsemen"
"999520","Break Gui's Spearmen with your Archers"
"999521","Remember, each unit type has favorable and non-favorable matchups."
"999522","(Optional) Use Guillaume's leader ability"
"999523","To use Guillaume's leader ability, select him with ##ICON::menu_navigation::controller_dpad_right##."
"999524","Press ##ICON::menu_navigation::controller_y## to increase the attack speed of nearby troops."
"999525","Establish your town"
"999526","Select a Villager"
"999527","Select an idle Villager by pressing ##ICON::menu_navigation::controller_dpad_up##."
"999528","Gather 10 Food "
"999529","Move the camera to the Food source and press ##ICON::menu_navigation::controller_a##."
"999530","Build a Mill"
"999531","Select an idle Villager by pressing ##ICON::menu_navigation::controller_dpad_up##."
"999532","Press ##ICON::menu_navigation::right_trigger## to show the Villager radial menu."
"999533","You can see what is being produced in the top left of the screen."
"999534","Highlight the Mill with ##ICON::menu_navigation::controller_left_stick_move##, then press ##ICON::menu_navigation::controller_a##."
"999535","Use ##ICON::menu_navigation::controller_left_stick_move## to position the Mill, then press ##ICON::menu_navigation::controller_a## to place it."
"999536","Build a Lumber Camp"
"999537","Press ##ICON::menu_navigation::controller_dpad_up## to select an idle Villager."
"999538","Press ##ICON::menu_navigation::right_trigger## to show the Villager radial menu."
"999539","You can see the how many resources you have and how many Villagers are gathering them in the top bar."
"999540","Highlight the Lumber Camp with ##ICON::menu_navigation::controller_left_stick_move##, then press ##ICON::menu_navigation::controller_a##."
"999541","Use ##ICON::menu_navigation::controller_left_stick_move## to position the Lumber Camp, then PRESS ##ICON::menu_navigation::controller_a## to place it."
"999542","Build a Mining Camp"
"999543","Select a Villager and build a Mining Camp next to a Gold Vein."
"999544","Grow your town"
"999545","Make a Villager Using Quick Command"
"999546","Select the Town Center by pressing ##ICON::menu_navigation::controller_dpad_down##."
"999547","Press ##ICON::menu_navigation::controller_y## to make a single Villager."
"999548","Produce 2 Villagers"
"999549","Press ##ICON::menu_navigation::right_trigger## to open the Town Center radial menu."
"999550","Highlight the Villager icon with ##ICON::menu_navigation::controller_left_stick_move##, then press ##ICON::menu_navigation::controller_a## twice to queue 2 Villagers."
"999551","Press ##ICON::menu_navigation::right_trigger## to close the radial menu."
"999552","Produce 5 Villagers"
"999553","With the Town Center radial menu open, hold ##ICON::menu_navigation::left_trigger## to activate production queuing."
"999554","Build 2 Houses"
"999555","The red feedback shows that you have reached your population limit. Select a Villager and open the radial menu with ##ICON::menu_navigation::right_trigger##."
"999556","Select a Villager and open the radial menu with ##ICON::menu_navigation::right_trigger##."
"999558","Highlight the House with ##ICON::menu_navigation::controller_left_stick_move##, then press ##ICON::menu_navigation::controller_a##."
"999559","Hold ##ICON::menu_navigation::left_trigger## and press ##ICON::menu_navigation::controller_a##  twice to place two Houses."
"999560","Build 3 Farms"
"999561","Select a Villager and build 3 Farms around the Mill"
"999562","Assign Villagers to work the new Farms"
"999563","Assign Villagers to the Farms"
"999564","Command your officials"
"999565","Choose the Basic preset"
"999566","You can automatically assign gathering tasks to Villagers. Hold ##ICON::menu_navigation::left_trigger## and press ##ICON::menu_navigation::controller_right_stick## to open the Villager Priorities menu."
"999571","Protect your Villagers"
"999572","Seek shelter from the enemy"
"999573","Hold ##ICON::menu_navigation::controller_dpad_up## to select all Villagers."
"999574","Press ##ICON::menu_navigation::right_trigger## to open the Villager radial menu. "
"999575","When garrisoned, the Town Center fires upon nearby enemies."
"999576","Return your Villagers to work through the Town Center radial menu."
"999577","Build a Landmark & advance to the next Age"
"999578","Place a Landmark"
"999579","Select a Villager and press ##ICON::menu_navigation::right_trigger## to open the Villager radial menu."
"999580","Different Landmarks provide different bonuses to your civilization."
"999581","It takes time for a Landmark to be built, but assigning more Villagers to the task speeds up the process."
"999582","Assign 3 More Villagers to the Landmark"
"999583","Select 3 Villagers and assign them to help build the Landmark."
"999584","Wait for the Landmark to finish"
"999585","When a Landmark has finished construction, your civilization advances to the next Age."
